0 30 52017 1178 268 1092 440 1426 495 2489 99 4117 53 1145 112 682 258 1482 120 4303 496 3320 36 3759 7 1929 153 2323 344 3454 194 3445 48 3602 122 815 45 4061 92 1040 49 2191 156 2953 335 619 487 3444 453 1606 98 1948 277 2134 206 4783 414 4211 458 3257 16 1503 202
1 30 47278 1915 104 1323 229 2500 384 2672 391 3284 362 1399 89 4549 17 2575 492 1821 32 2090 121 3160 75 2178 442 988 388 2751 244 1755 253 2297 169 708 120 2749 208 355 421 3098 138 282 496 2578 182 2865 4 4174 37 3387 115 1157 46 4541 187 840 380 2426 90 1123 181
2 30 67972 2843 420 2849 402 3391 98 3109 245 1018 59 3734 151 3406 164 3833 122 4167 358 3659 54 3324 167 4099 216 853 438 1095 131 4880 69 3811 74 3340 11 3975 230 3608 436 1826 477 2346 412 4980 103 4575 164 4725 241 873 235 2646 48 2253 97 4763 106 3034 357 4088 265
3 30 55041 4425 398 3338 265 908 165 846 368 3452 172 3196 297 935 175 4251 9 4690 475 601 62 61 247 1109 314 1343 371 1771 228 3079 358 4993 4 3755 182 1620 14 4698 317 3233 149 2840 429 297 274 955 48 4282 497 4874 383 2558 435 4481 19 2248 323 2241 18 1550 320
4 30 60783 4875 394 4175 481 3928 146 2346 125 962 79 1774 302 3359 422 2575 165 2969 209 2661 343 3091 71 4129 71 2941 376 4745 181 393 146 1852 267 540 378 1599 319 4523 444 4443 337 4522 68 1990 232 990 416 4897 310 4124 409 4504 66 479 132 2488 419 7 232 4952 251
5 30 66014 1230 303 2017 121 4181 467 3939 55 3911 381 1891 284 949 380 4016 290 4796 264 3599 271 4172 103 3837 3 3086 324 773 93 4908 224 4843 137 3879 212 4257 411 3178 195 4465 440 2927 208 3224 227 1587 239 3516 234 3854 467 3005 377 2921 193 379 6 868 4 4098 127
6 30 52472 4579 293 4615 457 4856 223 4219 33 4769 184 1473 196 1391 48 2922 329 3286 290 3415 491 1256 271 2867 176 2315 246 1533 182 2101 483 1661 179 2275 275 1488 482 1498 206 2866 266 741 190 313 483 1737 235 4164 374 2376 78 4864 483 348 231 510 162 2328 42 2195 428
7 30 61683 4024 355 2458 150 130 445 2483 479 1003 349 4244 95 1038 57 1578 275 4143 241 4148 370 4670 12 2852 369 1742 361 4030 421 1754 76 4848 130 2783 305 4779 264 2602 262 2242 456 3962 337 3050 499 3745 479 2773 239 3071 273 2108 240 2284 459 4108 377 4671 489 797 425
8 30 53907 2065 496 3554 347 652 184 462 253 3297 203 4560 258 539 110 3609 136 4940 233 4874 11 1005 334 750 140 4644 210 1368 315 698 164 2091 114 511 496 312 163 3031 273 767 328 4827 327 4937 218 4288 45 2353 79 2630 78 3589 134 1911 191 3274 55 3252 493 2221 449
9 30 58099 4509 311 4415 19 2658 78 2533 188 3203 300 3367 29 4978 304 4746 117 3200 450 1195 329 2028 136 815 438 3178 440 1844 429 1432 64 1729 440 4726 495 959 383 3573 491 4423 275 3142 289 1155 471 2444 401 87 496 702 134 4176 229 3769 490 3019 298 1781 214 3213 130
10 30 46270 1454 152 1355 449 1462 90 3873 305 864 499 4446 4 3153 417 2448 405 355 295 1107 488 1322 187 3108 312 4557 405 4444 123 1130 156 3752 436 1808 458 4236 121 1547 108 925 262 106 371 3766 110 639 65 15 493 3359 121 333 180 2659 440 2343 68 4845 287 690 326
11 30 56368 794 441 2613 101 898 348 2222 297 1307 498 2558 264 4868 323 2374 358 3887 240 2851 97 4860 183 4629 370 2974 323 2437 170 109 126 1496 403 2566 460 4855 316 2308 428 3612 466 2926 169 4082 145 3844 455 1003 82 194 205 4031 405 4739 159 1626 212 1981 63 1882 442
12 30 50945 3540 229 696 458 188 50 2273 347 330 384 165 107 3404 246 3751 247 2052 105 2681 97 2661 211 1353 399 1721 478 1463 201 3392 196 3494 432 4424 189 4389 463 1091 161 1162 420 3896 326 1026 299 1923 128 898 326 3585 430 3922 245 1640 274 3644 212 4603 106 3412 495
13 30 64734 4801 406 4926 76 2446 166 2890 36 3678 51 4955 425 1728 332 2575 150 4812 324 3975 396 4753 248 4640 244 4521 135 2455 476 1092 219 3470 244 476 247 2819 421 1764 209 1457 441 1111 263 4365 339 95 291 2840 406 3115 167 4653 367 2414 292 1963 287 3927 417 3762 18
14 30 53715 2987 231 2262 462 3329 432 1383 92 3492 191 1884 103 1953 100 3793 399 890 132 4656 4 1150 308 1871 416 4952 185 3202 230 4601 315 1599 88 1897 360 2401 225 1644 283 1668 135 2973 51 1089 278 4881 176 2039 365 684 43 4014 343 4265 429 1294 449 3482 23 401 296
15 30 52708 3122 340 3692 333 1741 268 4976 375 1935 463 1200 485 2551 477 2986 284 3504 25 3000 187 2419 365 1882 183 3646 175 2483 127 4698 235 275 171 3575 318 2503 167 586 331 3541 372 293 92 709 195 3568 194 4330 424 70 329 3962 488 694 343 522 339 4018 356 2817 67
16 30 40684 3591 91 4237 17 4761 239 1535 198 1921 427 569 213 2519 129 2760 438 1323 89 861 244 770 323 232 463 2017 105 2153 34 2813 469 2452 403 4412 188 1271 172 4779 157 869 199 583 289 264 101 418 23 539 92 1463 251 835 232 3925 418 46 442 875 198 3327 187
17 30 68771 3519 279 1441 282 3818 211 3453 96 3219 173 1647 301 3461 410 3254 230 4932 292 3321 246 1542 8 4978 467 2925 375 2760 299 3573 86 3837 443 1864 277 2724 182 4339 28 629 57 4552 275 1358 364 4184 111 4594 467 4754 266 3213 147 4773 42 4465 50 916 224 4200 340
18 30 50656 3310 37 634 25 3313 357 3558 152 2236 187 208 139 2813 417 2503 497 2527 448 3815 132 2713 379 1279 338 4272 243 2887 188 2967 438 2379 128 1474 13 504 139 2721 62 142 457 4600 349 3095 412 4618 449 760 496 396 75 2128 461 2953 406 3298 225 500 36 3764 318
