0 30 5100 1 9 197 63 186 34 184 37 339 11 469 48 100 31 289 29 445 89 16 32 384 66 109 62 72 81 27 73 98 42 449 98 51 46 212 36 279 47 125 17 457 45 316 8 476 5 137 72 245 52 455 80 69 63 241 92 395 68 464 92
1 30 5292 9 13 441 11 410 4 499 88 250 23 156 59 67 23 466 94 279 2 165 23 105 19 2 26 33 95 17 79 214 33 122 22 245 62 485 54 417 83 193 67 348 25 23 70 42 69 449 96 433 23 100 4 177 25 436 71 494 15 484 26
2 30 4407 336 57 70 50 41 75 166 23 267 84 479 66 260 54 135 2 122 35 297 6 258 48 309 34 225 97 204 18 163 39 43 50 447 64 99 88 38 17 362 56 300 93 121 12 46 7 65 19 42 13 424 99 460 85 84 84 181 39 253 43
3 30 5018 177 95 192 23 258 43 462 47 111 76 154 62 368 74 173 65 233 37 283 74 449 58 424 61 142 7 296 74 145 49 195 60 147 5 54 9 303 64 136 57 425 3 82 50 119 14 38 53 439 39 310 62 99 4 246 77 364 46 345 88
4 30 4505 341 56 35 45 309 95 299 24 130 55 100 84 189 49 102 2 439 54 293 77 15 54 375 18 374 20 147 89 118 91 477 58 246 11 454 6 5 52 81 34 359 80 469 47 70 100 19 75 192 95 141 46 21 11 71 92 457 59 109 47
5 30 5518 135 18 44 45 371 1 1 75 381 86 333 12 454 79 344 75 278 62 322 8 494 67 380 4 89 72 260 47 332 58 234 50 453 78 120 53 231 46 485 16 248 22 8 92 396 86 305 49 107 13 242 25 45 65 415 56 311 99 65 44
6 30 4989 348 17 274 19 121 56 265 5 71 94 352 92 402 95 340 39 100 88 497 64 181 21 307 25 37 74 232 47 172 96 243 19 312 68 189 32 223 5 388 93 199 91 237 100 386 28 138 37 367 34 47 6 406 71 142 79 2 40 150 97
7 30 5184 434 20 460 1 209 43 23 13 130 68 63 72 256 62 309 83 151 45 49 36 244 95 93 2 217 34 480 70 426 82 366 59 1 77 160 61 419 34 400 1 488 23 456 2 132 90 4 28 38 40 372 32 232 25 348 18 204 17 243 37
8 30 4707 134 53 38 62 464 50 80 98 227 31 50 15 154 58 68 37 347 71 264 85 62 87 368 94 211 68 111 15 336 5 451 22 9 40 483 73 142 15 322 68 97 23 434 2 1 38 427 24 2 63 485 88 382 78 199 1 240 65 137 96
9 30 4554 267 10 157 59 144 29 100 10 302 67 7 24 401 8 104 53 346 82 176 99 396 61 38 77 290 36 430 82 52 18 29 71 227 85 129 70 165 80 280 66 46 38 490 98 245 45 51 42 326 78 492 73 238 30 201 80 265 30 113 69
10 30 4886 47 41 191 73 326 19 495 90 250 26 308 95 115 97 445 11 241 95 153 18 72 44 490 62 25 90 393 42 172 5 310 18 145 100 343 22 170 89 164 19 166 71 65 80 267 9 359 55 494 28 279 90 117 92 14 58 184 55 181 40
11 30 5170 316 51 36 67 93 58 188 33 21 6 298 91 23 29 109 83 270 19 90 16 446 68 457 14 11 70 423 46 477 4 85 44 354 20 311 98 498 30 349 56 79 91 478 59 299 60 128 17 449 95 414 68 51 27 178 73 250 23 205 59
12 30 4993 492 58 279 2 207 7 152 88 456 7 418 46 84 76 297 95 255 65 96 50 179 15 252 57 145 24 106 67 472 62 378 16 71 56 469 77 114 20 264 69 78 81 67 61 308 15 63 79 157 69 367 14 13 91 471 32 314 33 109 29
13 30 5736 55 16 450 32 229 21 447 50 499 80 68 11 287 82 318 1 260 72 316 17 293 83 282 5 173 4 36 86 88 96 467 43 111 68 326 92 188 72 341 86 251 8 197 90 189 66 90 48 438 58 216 30 440 49 386 64 453 74 301 92
14 30 4601 269 19 34 80 386 11 71 74 483 63 259 85 22 7 474 10 173 64 9 62 77 91 112 25 428 27 229 1 227 21 470 46 6 1 231 17 123 56 51 37 267 35 258 73 109 67 245 24 475 6 196 3 248 59 328 76 85 8 228 63
15 30 5149 380 97 8 38 249 91 306 23 98 56 459 64 490 16 437 50 182 81 473 9 239 20 411 86 30 90 13 14 498 41 277 77 289 36 114 90 78 71 112 76 126 71 39 68 286 75 417 20 242 28 246 61 90 83 291 80 448 56 29 88
16 30 5315 384 57 328 72 223 17 449 93 329 76 119 99 15 86 36 41 354 55 200 95 34 97 208 24 380 50 155 27 457 35 366 41 291 45 212 13 262 12 358 42 488 76 340 54 413 75 46 66 82 46 213 15 42 72 238 73 121 44 451 77
17 30 5781 278 16 269 69 361 32 433 74 344 90 415 83 117 6 36 29 332 81 147 13 178 11 28 20 482 17 492 2 295 30 138 62 299 58 174 30 491 47 325 80 413 7 397 18 394 77 350 27 275 62 4 85 141 23 466 58 67 19 118 61
18 30 5769 301 7 322 99 165 48 80 7 494 57 138 7 115 86 276 9 163 25 335 89 239 38 274 79 413 91 488 79 10 57 191 10 64 64 260 80 211 91 86 57 447 75 315 62 461 90 422 75 67 56 263 57 445 36 387 57 479 75 331 77
19 30 5105 149 46 241 8 325 3 450 62 359 97 189 73 310 49 115 31 475 81 338 37 282 25 75 39 103 49 442 32 202 90 377 94 349 54 96 98 167 55 46 55 479 7 355 93 289 29 125 26 66 13 260 42 240 50 144 88 74 37 171 27
20 30 5985 26 100 420 26 453 16 375 71 470 21 178 100 479 32 393 68 361 69 245 78 34 4 319 73 253 14 312 79 250 83 305 27 382 25 352 86 92 26 8 61 498 85 212 77 217 4 244 77 325 40 206 58 344 24 130 48 189 41 478 38
21 30 5478 275 83 64 8 359 67 193 50 492 53 362 42 237 73 318 53 29 13 381 53 252 38 210 47 461 91 247 49 483 24 438 58 6 53 265 16 119 10 165 63 26 56 98 99 473 3 127 37 135 31 340 73 392 87 385 82 386 64 108 23
22 30 5072 173 66 28 38 181 46 247 46 460 60 223 15 57 21 439 11 299 75 446 29 15 70 372 53 254 53 37 39 369 96 314 41 461 41 330 42 338 28 339 50 387 61 264 96 234 55 106 84 81 3 365 47 272 36 99 78 41 87 16 9
23 30 5735 483 81 301 43 21 83 436 11 410 26 360 49 39 75 444 24 29 1 7 62 304 23 408 75 459 59 452 51 345 20 111 27 500 11 122 73 245 9 83 55 35 94 303 25 120 98 48 1 498 54 462 1 277 69 228 87 227 31 437 24
24 30 5730 202 47 250 54 309 23 426 54 484 60 60 70 5 14 294 24 311 41 124 60 246 85 461 74 306 40 312 84 422 100 307 24 498 9 177 7 131 54 212 66 313 71 335 69 336 80 292 46 172 16 305 18 352 17 143 9 8 7 393 30
25 30 4913 406 99 53 4 107 81 62 90 34 73 55 98 395 90 366 82 221 9 227 93 276 83 162 28 352 4 136 59 110 80 140 16 79 92 271 85 272 32 274 57 456 29 354 2 70 71 283 90 80 61 355 43 195 34 446 99 322 57 460 1
26 30 4036 296 27 279 88 97 16 111 28 89 20 235 69 325 36 190 96 218 32 327 78 365 33 173 60 219 70 58 40 126 69 92 22 196 23 261 92 38 23 72 78 342 6 99 67 94 88 414 63 119 40 93 84 124 17 395 42 86 52 233 12
27 30 4485 172 25 485 67 399 97 159 36 319 82 265 13 239 63 31 32 151 44 495 21 35 87 456 58 203 50 352 40 153 84 325 8 39 91 158 35 201 93 306 82 210 18 21 72 348 4 74 43 198 47 29 36 2 38 190 52 389 82 4 73
28 30 6095 384 28 232 23 19 90 409 19 334 14 1 43 31 73 467 30 76 92 372 26 438 100 113 40 290 55 291 78 336 46 150 19 474 34 493 44 123 2 62 8 414 3 498 38 169 27 214 12 451 91 350 2 303 89 491 57 431 69 292 76
29 30 4736 170 63 401 3 207 44 377 60 158 85 427 71 387 76 61 7 2 74 318 4 316 19 6 18 159 48 89 16 70 17 38 84 269 92 491 13 169 2 205 28 92 43 3 52 201 57 277 70 160 92 389 17 62 47 365 40 488 32 409 56
